t	i	j	DateTime
1561644320	EWINE	ANGELE	27/06/2019 16:05
1561644340	FANA	PETOULETTE	27/06/2019 16:05
1561644340	KALI	FEYA	27/06/2019 16:05
1561644340	EWINE	ANGELE	27/06/2019 16:05
1561644360	EWINE	ANGELE	27/06/2019 16:06
1561644380	EWINE	ANGELE	27/06/2019 16:06
1561644400	EWINE	ANGELE	27/06/2019 16:06
1561644420	EWINE	PETOULETTE	27/06/2019 16:07
1561644420	VIOLETTE	ANGELE	27/06/2019 16:07
1561644440	EWINE	PETOULETTE	27/06/2019 16:07
1561644440	PETOULETTE	HARLEM	27/06/2019 16:07
1561644440	FELIPE	ANGELE	27/06/2019 16:07
1561644460	EWINE	ANGELE	27/06/2019 16:07
1561644480	VIOLETTE	HARLEM	27/06/2019 16:08
1561644520	PETOULETTE	ANGELE	27/06/2019 16:08
1561644540	EWINE	FELIPE	27/06/2019 16:09
1561644580	KALI	FEYA	27/06/2019 16:09
1561644580	EWINE	BOBO	27/06/2019 16:09
1561644580	VIOLETTE	FEYA	27/06/2019 16:09
1561644600	EWINE	BOBO	27/06/2019 16:10
1561644620	EWINE	ANGELE	27/06/2019 16:10
1561644620	EWINE	BOBO	27/06/2019 16:10
1561644640	EWINE	BOBO	27/06/2019 16:10
1561644660	EWINE	BOBO	27/06/2019 16:11
1561644680	EWINE	BOBO	27/06/2019 16:11
1561644700	EWINE	BOBO	27/06/2019 16:11
1561644720	EWINE	BOBO	27/06/2019 16:12
1561644740	FELIPE	ANGELE	27/06/2019 16:12
1561644760	EWINE	BOBO	27/06/2019 16:12
1561644760	FELIPE	ANGELE	27/06/2019 16:12
1561644780	BOBO	FELIPE	27/06/2019 16:13
1561644780	EWINE	BOBO	27/06/2019 16:13
1561644800	EWINE	BOBO	27/06/2019 16:13
1561644820	EWINE	BOBO	27/06/2019 16:13
1561644820	FELIPE	ANGELE	27/06/2019 16:13
1561644840	KALI	BOBO	27/06/2019 16:14
1561644840	EWINE	BOBO	27/06/2019 16:14
1561644840	FELIPE	ANGELE	27/06/2019 16:14
1561644860	EWINE	BOBO	27/06/2019 16:14
1561644860	FELIPE	ANGELE	27/06/2019 16:14
1561644880	FELIPE	ANGELE	27/06/2019 16:14
1561644880	EWINE	BOBO	27/06/2019 16:14
1561644900	EWINE	BOBO	27/06/2019 16:15
1561644960	KALI	ARIELLE	27/06/2019 16:16
1561645000	ARIELLE	HARLEM	27/06/2019 16:16
1561645020	BOBO	HARLEM	27/06/2019 16:17
1561645020	EWINE	BOBO	27/06/2019 16:17
1561645020	FELIPE	ANGELE	27/06/2019 16:17
1561645040	FANA	HARLEM	27/06/2019 16:17
1561645060	FANA	HARLEM	27/06/2019 16:17
1561645080	FANA	FELIPE	27/06/2019 16:18
1561645120	FEYA	PETOULETTE	27/06/2019 16:18
1561645160	FANA	EWINE	27/06/2019 16:19
1561645160	ARIELLE	HARLEM	27/06/2019 16:19
1561645180	FANA	EWINE	27/06/2019 16:19
1561645200	ARIELLE	HARLEM	27/06/2019 16:20
1561645220	EWINE	ANGELE	27/06/2019 16:20
1561645240	FEYA	ANGELE	27/06/2019 16:20
1561645260	EWINE	HARLEM	27/06/2019 16:21
1561645280	FANA	BOBO	27/06/2019 16:21
1561645280	ARIELLE	HARLEM	27/06/2019 16:21
1561645280	EWINE	ANGELE	27/06/2019 16:21
1561645320	EWINE	PETOULETTE	27/06/2019 16:22
1561645340	EWINE	PETOULETTE	27/06/2019 16:22
1561645380	EWINE	ANGELE	27/06/2019 16:23
1561645400	FEYA	PETOULETTE	27/06/2019 16:23
1561645420	EWINE	PETOULETTE	27/06/2019 16:23
1561645420	PETOULETTE	ANGELE	27/06/2019 16:23
1561645420	EWINE	ANGELE	27/06/2019 16:23
1561645420	EWINE	BOBO	27/06/2019 16:23
1561645420	FANA	HARLEM	27/06/2019 16:23
1561645420	FEYA	ANGELE	27/06/2019 16:23
1561645440	FANA	HARLEM	27/06/2019 16:24
1561645460	EWINE	PETOULETTE	27/06/2019 16:24
1561645460	FANA	HARLEM	27/06/2019 16:24
1561645480	EWINE	FEYA	27/06/2019 16:24
1561645480	FANA	HARLEM	27/06/2019 16:24
1561645500	ARIELLE	FELIPE	27/06/2019 16:25
1561645500	FANA	FELIPE	27/06/2019 16:25
1561645500	EWINE	HARLEM	27/06/2019 16:25
1561645500	FANA	HARLEM	27/06/2019 16:25
1561645520	EWINE	HARLEM	27/06/2019 16:25
1561645520	ARIELLE	FANA	27/06/2019 16:25
1561645540	FEYA	ANGELE	27/06/2019 16:25
1561645560	BOBO	FELIPE	27/06/2019 16:26
1561645560	FEYA	ANGELE	27/06/2019 16:26
1561645580	FEYA	ANGELE	27/06/2019 16:26
1561645580	KALI	FANA	27/06/2019 16:26
1561645600	EWINE	VIOLETTE	27/06/2019 16:26
1561645600	FEYA	ANGELE	27/06/2019 16:26
1561645620	EWINE	VIOLETTE	27/06/2019 16:27
1561645640	EWINE	VIOLETTE	27/06/2019 16:27
1561645660	EWINE	VIOLETTE	27/06/2019 16:27
1561645660	FEYA	HARLEM	27/06/2019 16:27
1561645680	EWINE	VIOLETTE	27/06/2019 16:28
1561645680	ARIELLE	FANA	27/06/2019 16:28
1561645700	EWINE	VIOLETTE	27/06/2019 16:28
1561645700	HARLEM	ANGELE	27/06/2019 16:28
1561645720	EWINE	VIOLETTE	27/06/2019 16:28
1561645740	ARIELLE	FANA	27/06/2019 16:29
1561645740	ARIELLE	BOBO	27/06/2019 16:29
1561645740	FANA	BOBO	27/06/2019 16:29
1561645740	EWINE	VIOLETTE	27/06/2019 16:29
1561645780	FELIPE	ANGELE	27/06/2019 16:29
1561645800	FANA	VIOLETTE	27/06/2019 16:30
1561645800	ARIELLE	BOBO	27/06/2019 16:30
1561645820	EWINE	FELIPE	27/06/2019 16:30
1561645820	KALI	ANGELE	27/06/2019 16:30
1561645820	BOBO	ANGELE	27/06/2019 16:30
1561645840	FANA	FELIPE	27/06/2019 16:30
1561645840	KALI	FANA	27/06/2019 16:30
1561645880	KALI	FEYA	27/06/2019 16:31
1561645880	ARIELLE	FEYA	27/06/2019 16:31
1561645900	ARIELLE	BOBO	27/06/2019 16:31
1561645900	ARIELLE	FEYA	27/06/2019 16:31
1561645900	FANA	FELIPE	27/06/2019 16:31
1561645900	EWINE	ANGELE	27/06/2019 16:31
1561645920	ARIELLE	FEYA	27/06/2019 16:32
1561645920	KALI	HARLEM	27/06/2019 16:32
1561645920	ARIELLE	BOBO	27/06/2019 16:32
1561645940	KALI	FANA	27/06/2019 16:32
1561646000	KALI	BOBO	27/06/2019 16:33
1561646020	FELIPE	HARLEM	27/06/2019 16:33
1561646040	FEYA	PETOULETTE	27/06/2019 16:34
1561646060	FANA	FELIPE	27/06/2019 16:34
1561646060	ARIELLE	FEYA	27/06/2019 16:34
1561646080	FELIPE	HARLEM	27/06/2019 16:34
1561646100	EWINE	BOBO	27/06/2019 16:35
1561646100	FELIPE	HARLEM	27/06/2019 16:35
1561646120	KALI	ANGELE	27/06/2019 16:35
1561646120	FANA	FELIPE	27/06/2019 16:35
1561646140	FANA	EWINE	27/06/2019 16:35
1561646140	VIOLETTE	FEYA	27/06/2019 16:35
1561646140	FANA	HARLEM	27/06/2019 16:35
1561646160	EWINE	FELIPE	27/06/2019 16:36
1561646180	EWINE	FELIPE	27/06/2019 16:36
1561646200	FANA	EWINE	27/06/2019 16:36
1561646200	FELIPE	HARLEM	27/06/2019 16:36
1561646220	FANA	EWINE	27/06/2019 16:37
1561646220	BOBO	HARLEM	27/06/2019 16:37
1561646220	FELIPE	ANGELE	27/06/2019 16:37
1561646240	VIOLETTE	FEYA	27/06/2019 16:37
1561646280	KALI	ARIELLE	27/06/2019 16:38
1561646300	FEYA	FELIPE	27/06/2019 16:38
1561646300	EWINE	PETOULETTE	27/06/2019 16:38
1561646300	EWINE	ANGELE	27/06/2019 16:38
1561646460	EWINE	FEYA	27/06/2019 16:41
1561646660	FANA	ANGELE	27/06/2019 16:44
1561646740	ARIELLE	FEYA	27/06/2019 16:45
1561647500	KALI	EWINE	27/06/2019 16:58
1561647620	EWINE	ANGELE	27/06/2019 17:00
1561647640	EWINE	ANGELE	27/06/2019 17:00
1561647740	EWINE	ANGELE	27/06/2019 17:02
1561647800	FELIPE	HARLEM	27/06/2019 17:03
1561647820	FELIPE	HARLEM	27/06/2019 17:03
1561647860	FEYA	ANGELE	27/06/2019 17:04
1561648060	EWINE	FELIPE	27/06/2019 17:07
1561648080	BOBO	HARLEM	27/06/2019 17:08
1561648460	FANA	EWINE	27/06/2019 17:14
1561648480	FANA	EWINE	27/06/2019 17:14
1561648560	FANA	VIOLETTE	27/06/2019 17:16
1561648600	EWINE	HARLEM	27/06/2019 17:16
1561648600	FANA	FEYA	27/06/2019 17:16
1561648760	FELIPE	HARLEM	27/06/2019 17:19
1561648780	FELIPE	HARLEM	27/06/2019 17:19
1561648840	FELIPE	ANGELE	27/06/2019 17:20
1561648880	FELIPE	ANGELE	27/06/2019 17:21
1561648940	FANA	FEYA	27/06/2019 17:22
1561648940	FELIPE	ANGELE	27/06/2019 17:22
1561649100	ARIELLE	FANA	27/06/2019 17:25
1561649240	ARIELLE	ANGELE	27/06/2019 17:27
1561649440	VIOLETTE	HARLEM	27/06/2019 17:30
1561649440	ARIELLE	FANA	27/06/2019 17:30
1561649460	FANA	FELIPE	27/06/2019 17:31
1561649560	ARIELLE	HARLEM	27/06/2019 17:32
1561649720	FANA	EWINE	27/06/2019 17:35
1561649720	PETOULETTE	HARLEM	27/06/2019 17:35
1561649740	EWINE	FEYA	27/06/2019 17:35
1561649740	FANA	FEYA	27/06/2019 17:35
1561649740	FANA	EWINE	27/06/2019 17:35
1561649840	BOBO	HARLEM	27/06/2019 17:37
1561649860	FANA	EWINE	27/06/2019 17:37
1561649900	FELIPE	ANGELE	27/06/2019 17:38
1561649920	FEYA	FELIPE	27/06/2019 17:38
1561649920	FELIPE	ANGELE	27/06/2019 17:38
1561650000	EWINE	FELIPE	27/06/2019 17:40
1561650080	FELIPE	ANGELE	27/06/2019 17:41
1561650240	VIOLETTE	FEYA	27/06/2019 17:44
1561650300	FANA	ANGELE	27/06/2019 17:45
1561650400	VIOLETTE	FEYA	27/06/2019 17:46
1561650420	VIOLETTE	FEYA	27/06/2019 17:47
1561650440	FANA	FELIPE	27/06/2019 17:47
1561650520	VIOLETTE	FEYA	27/06/2019 17:48
1561651120	ARIELLE	FANA	27/06/2019 17:58
1561651180	FANA	FEYA	27/06/2019 17:59
1561651200	EWINE	FEYA	27/06/2019 18:00
1561651280	FANA	EWINE	27/06/2019 18:01
1561651420	FEYA	FELIPE	27/06/2019 18:03
1561651540	FEYA	PETOULETTE	27/06/2019 18:05
1561651560	FEYA	PETOULETTE	27/06/2019 18:06
1561651600	FEYA	PETOULETTE	27/06/2019 18:06
1561651620	FEYA	PETOULETTE	27/06/2019 18:07
1561651740	FEYA	PETOULETTE	27/06/2019 18:09
1561651960	FEYA	PETOULETTE	27/06/2019 18:12
1561652020	EWINE	FELIPE	27/06/2019 18:13
1561652040	EWINE	FELIPE	27/06/2019 18:14
1561652100	PETOULETTE	ANGELE	27/06/2019 18:15
1561652100	FEYA	ANGELE	27/06/2019 18:15
1561652320	ARIELLE	VIOLETTE	27/06/2019 18:18
1561652340	ARIELLE	VIOLETTE	27/06/2019 18:19
1561652360	FANA	FEYA	27/06/2019 18:19
1561652400	FANA	FEYA	27/06/2019 18:20
1561652420	FANA	FEYA	27/06/2019 18:20
1561652440	EWINE	BOBO	27/06/2019 18:20
1561652480	EWINE	FELIPE	27/06/2019 18:21
1561652520	EWINE	FELIPE	27/06/2019 18:22
1561652540	EWINE	FELIPE	27/06/2019 18:22
1561652740	BOBO	VIOLETTE	27/06/2019 18:25
1561653040	FEYA	PETOULETTE	27/06/2019 18:30
1561653120	VIOLETTE	HARLEM	27/06/2019 18:32
1561653220	FELIPE	ANGELE	27/06/2019 18:33
1561653360	FANA	EWINE	27/06/2019 18:36
1561653400	FELIPE	ANGELE	27/06/2019 18:36
1561653420	FELIPE	ANGELE	27/06/2019 18:37
1561653520	FELIPE	ANGELE	27/06/2019 18:38
1561653580	PETOULETTE	ANGELE	27/06/2019 18:39
1561653720	FELIPE	ANGELE	27/06/2019 18:42
1561653740	FELIPE	ANGELE	27/06/2019 18:42
1561653760	FELIPE	ANGELE	27/06/2019 18:42
1561653920	EWINE	FEYA	27/06/2019 18:45
1561654120	FELIPE	ANGELE	27/06/2019 18:48
1561654140	FELIPE	ANGELE	27/06/2019 18:49
1561654160	FELIPE	ANGELE	27/06/2019 18:49
1561654180	FELIPE	ANGELE	27/06/2019 18:49
1561654200	EWINE	FEYA	27/06/2019 18:50
1561654200	FELIPE	ANGELE	27/06/2019 18:50
1561654220	FELIPE	ANGELE	27/06/2019 18:50
1561654400	EWINE	FEYA	27/06/2019 18:53
1561654420	BOBO	VIOLETTE	27/06/2019 18:53
1561654420	EWINE	FEYA	27/06/2019 18:53
1561654480	ARIELLE	FANA	27/06/2019 18:54
1561654480	FANA	FELIPE	27/06/2019 18:54
1561654500	FANA	FELIPE	27/06/2019 18:55
1561654520	FANA	FELIPE	27/06/2019 18:55
1561654520	ARIELLE	FANA	27/06/2019 18:55
1561654540	FANA	FELIPE	27/06/2019 18:55
1561654600	ARIELLE	FANA	27/06/2019 18:56
1561654620	ARIELLE	FANA	27/06/2019 18:57
1561654640	FELIPE	HARLEM	27/06/2019 18:57
1561654660	ARIELLE	FANA	27/06/2019 18:57
1561654720	EWINE	FEYA	27/06/2019 18:58
1561654720	ARIELLE	ANGELE	27/06/2019 18:58
1561654740	EWINE	FEYA	27/06/2019 18:59
1561654740	ARIELLE	FANA	27/06/2019 18:59
1561654760	ARIELLE	FANA	27/06/2019 18:59
1561654760	FANA	ANGELE	27/06/2019 18:59
1561654780	FANA	PETOULETTE	27/06/2019 18:59
1561654780	FANA	FELIPE	27/06/2019 18:59
1561654780	EWINE	FEYA	27/06/2019 18:59
1561654800	EWINE	FEYA	27/06/2019 19:00
1561654800	ARIELLE	ANGELE	27/06/2019 19:00
1561654820	FANA	PETOULETTE	27/06/2019 19:00
1561654820	EWINE	FEYA	27/06/2019 19:00
1561654820	ARIELLE	ANGELE	27/06/2019 19:00
1561654840	FANA	PETOULETTE	27/06/2019 19:00
1561654840	EWINE	FEYA	27/06/2019 19:00
1561654840	ARIELLE	ANGELE	27/06/2019 19:00
1561654860	EWINE	FEYA	27/06/2019 19:01
1561654860	FANA	PETOULETTE	27/06/2019 19:01
1561654860	ARIELLE	ANGELE	27/06/2019 19:01
1561654880	ARIELLE	ANGELE	27/06/2019 19:01
1561654880	EWINE	FEYA	27/06/2019 19:01
1561654900	EWINE	FEYA	27/06/2019 19:01
1561654920	EWINE	FEYA	27/06/2019 19:02
1561654960	FANA	PETOULETTE	27/06/2019 19:02
1561654960	EWINE	FEYA	27/06/2019 19:02
1561654980	FANA	PETOULETTE	27/06/2019 19:03
1561654980	ARIELLE	ANGELE	27/06/2019 19:03
1561655000	FANA	PETOULETTE	27/06/2019 19:03
1561655000	ARIELLE	ANGELE	27/06/2019 19:03
1561655020	FANA	PETOULETTE	27/06/2019 19:03
1561655040	FANA	PETOULETTE	27/06/2019 19:04
1561655060	FANA	PETOULETTE	27/06/2019 19:04
1561655060	EWINE	FEYA	27/06/2019 19:04
1561655080	FANA	PETOULETTE	27/06/2019 19:04
1561655080	EWINE	FEYA	27/06/2019 19:04
1561655100	EWINE	FEYA	27/06/2019 19:05
1561655120	EWINE	FEYA	27/06/2019 19:05
1561655140	EWINE	FEYA	27/06/2019 19:05
1561655160	FANA	PETOULETTE	27/06/2019 19:06
1561655160	EWINE	FEYA	27/06/2019 19:06
1561655180	FANA	PETOULETTE	27/06/2019 19:06
1561655180	FELIPE	HARLEM	27/06/2019 19:06
1561655200	FANA	PETOULETTE	27/06/2019 19:06
1561655200	FELIPE	HARLEM	27/06/2019 19:06
1561655200	ARIELLE	ANGELE	27/06/2019 19:06
1561655220	ARIELLE	ANGELE	27/06/2019 19:07
1561655240	FANA	PETOULETTE	27/06/2019 19:07
1561655240	ARIELLE	ANGELE	27/06/2019 19:07
1561655260	ARIELLE	ANGELE	27/06/2019 19:07
1561655260	EWINE	FEYA	27/06/2019 19:07
1561655280	ARIELLE	ANGELE	27/06/2019 19:08
1561655280	EWINE	FEYA	27/06/2019 19:08
1561655280	FANA	PETOULETTE	27/06/2019 19:08
1561655300	EWINE	FEYA	27/06/2019 19:08
1561655320	EWINE	FEYA	27/06/2019 19:08
1561655340	FANA	PETOULETTE	27/06/2019 19:09
1561655340	EWINE	FEYA	27/06/2019 19:09
1561655360	FANA	PETOULETTE	27/06/2019 19:09
1561655380	FANA	PETOULETTE	27/06/2019 19:09
1561655380	ARIELLE	ANGELE	27/06/2019 19:09
1561655400	FANA	PETOULETTE	27/06/2019 19:10
1561655400	ARIELLE	ANGELE	27/06/2019 19:10
1561655420	FANA	PETOULETTE	27/06/2019 19:10
1561655420	ARIELLE	ANGELE	27/06/2019 19:10
1561655460	FANA	PETOULETTE	27/06/2019 19:11
1561655480	FANA	PETOULETTE	27/06/2019 19:11
1561655500	EWINE	FEYA	27/06/2019 19:11
1561655500	FANA	PETOULETTE	27/06/2019 19:11
1561655540	ARIELLE	ANGELE	27/06/2019 19:12
1561655560	ARIELLE	ANGELE	27/06/2019 19:12
1561655580	FANA	PETOULETTE	27/06/2019 19:13
1561655580	ARIELLE	ANGELE	27/06/2019 19:13
1561655600	FANA	PETOULETTE	27/06/2019 19:13
1561655600	ARIELLE	ANGELE	27/06/2019 19:13
1561655620	VIOLETTE	HARLEM	27/06/2019 19:13
1561655620	ARIELLE	ANGELE	27/06/2019 19:13
1561655640	ARIELLE	ANGELE	27/06/2019 19:14
1561655660	ARIELLE	ANGELE	27/06/2019 19:14
1561655680	ARIELLE	ANGELE	27/06/2019 19:14
1561655800	PETOULETTE	ANGELE	27/06/2019 19:16
1561655900	FANA	ANGELE	27/06/2019 19:18
1561655900	ARIELLE	EWINE	27/06/2019 19:18
1561655900	PETOULETTE	ANGELE	27/06/2019 19:18
1561655920	PETOULETTE	ANGELE	27/06/2019 19:18
1561655920	FEYA	HARLEM	27/06/2019 19:18
1561656040	FANA	PETOULETTE	27/06/2019 19:20
1561656060	ARIELLE	ANGELE	27/06/2019 19:21
1561656080	ARIELLE	ANGELE	27/06/2019 19:21
1561656120	FANA	PETOULETTE	27/06/2019 19:22
1561656120	ARIELLE	ANGELE	27/06/2019 19:22
1561656140	ARIELLE	ANGELE	27/06/2019 19:22
1561656160	EWINE	FEYA	27/06/2019 19:22
1561656160	ARIELLE	ANGELE	27/06/2019 19:22
1561656200	EWINE	FELIPE	27/06/2019 19:23
1561656220	EWINE	FELIPE	27/06/2019 19:23
1561656340	PETOULETTE	ANGELE	27/06/2019 19:25
1561656440	ARIELLE	FANA	27/06/2019 19:27
1561656460	ARIELLE	FANA	27/06/2019 19:27
1561656560	EWINE	FEYA	27/06/2019 19:29
1561656560	PETOULETTE	ANGELE	27/06/2019 19:29
1561656600	ARIELLE	FANA	27/06/2019 19:30
1561656620	FANA	FEYA	27/06/2019 19:30
1561656620	ARIELLE	FANA	27/06/2019 19:30
1561656640	ARIELLE	EWINE	27/06/2019 19:30
1561656640	EWINE	FELIPE	27/06/2019 19:30
1561656640	ARIELLE	FELIPE	27/06/2019 19:30
1561656700	ARIELLE	FANA	27/06/2019 19:31
1561656720	ARIELLE	FANA	27/06/2019 19:32
1561656740	ARIELLE	FANA	27/06/2019 19:32
1561656800	BOBO	VIOLETTE	27/06/2019 19:33
1561657180	VIOLETTE	HARLEM	27/06/2019 19:39
1561657180	ARIELLE	PETOULETTE	27/06/2019 19:39
1561657220	FANA	VIOLETTE	27/06/2019 19:40
1561657240	FANA	VIOLETTE	27/06/2019 19:40
1561657260	FANA	VIOLETTE	27/06/2019 19:41
1561657280	FANA	VIOLETTE	27/06/2019 19:41
1561657340	KALI	ARIELLE	27/06/2019 19:42
1561657360	FEYA	HARLEM	27/06/2019 19:42
1561657380	FEYA	PETOULETTE	27/06/2019 19:43
1561657400	FANA	ANGELE	27/06/2019 19:43
1561657420	FEYA	FELIPE	27/06/2019 19:43
1561657440	FANA	ANGELE	27/06/2019 19:44
1561657440	HARLEM	ANGELE	27/06/2019 19:44
1561657520	BOBO	VIOLETTE	27/06/2019 19:45
1561657520	FANA	FELIPE	27/06/2019 19:45
1561657520	FEYA	PETOULETTE	27/06/2019 19:45
1561657540	FEYA	PETOULETTE	27/06/2019 19:45
1561657540	FANA	FELIPE	27/06/2019 19:45
1561657540	ARIELLE	FEYA	27/06/2019 19:45
1561657580	EWINE	FELIPE	27/06/2019 19:46
1561657600	EWINE	ANGELE	27/06/2019 19:46
1561657620	EWINE	ANGELE	27/06/2019 19:47
1561657620	EWINE	FELIPE	27/06/2019 19:47
1561657640	EWINE	ANGELE	27/06/2019 19:47
1561657640	FELIPE	ANGELE	27/06/2019 19:47
1561657660	EWINE	FELIPE	27/06/2019 19:47
1561657660	FANA	FELIPE	27/06/2019 19:47
1561657660	EWINE	ANGELE	27/06/2019 19:47
1561657680	ARIELLE	FANA	27/06/2019 19:48
1561657700	ARIELLE	FANA	27/06/2019 19:48
1561657700	ARIELLE	FEYA	27/06/2019 19:48
1561657720	ARIELLE	FANA	27/06/2019 19:48
1561657740	FEYA	PETOULETTE	27/06/2019 19:49
1561657780	EWINE	ANGELE	27/06/2019 19:49
1561657800	FANA	FEYA	27/06/2019 19:50
1561657800	EWINE	ANGELE	27/06/2019 19:50
1561657820	FANA	FEYA	27/06/2019 19:50
1561657820	FANA	FELIPE	27/06/2019 19:50
1561657820	FEYA	FELIPE	27/06/2019 19:50
1561657820	EWINE	ANGELE	27/06/2019 19:50
1561657840	EWINE	ANGELE	27/06/2019 19:50
1561657860	EWINE	ANGELE	27/06/2019 19:51
1561657860	FANA	FEYA	27/06/2019 19:51
1561657880	EWINE	ANGELE	27/06/2019 19:51
1561657880	FANA	FEYA	27/06/2019 19:51
1561657900	EWINE	ANGELE	27/06/2019 19:51
1561657940	EWINE	ANGELE	27/06/2019 19:52
1561657960	EWINE	ANGELE	27/06/2019 19:52
1561657980	EWINE	ANGELE	27/06/2019 19:53
1561657980	FANA	FEYA	27/06/2019 19:53
1561658000	ARIELLE	FELIPE	27/06/2019 19:53
1561658000	EWINE	ANGELE	27/06/2019 19:53
1561658000	FANA	FEYA	27/06/2019 19:53
1561658020	EWINE	ANGELE	27/06/2019 19:53
1561658040	EWINE	ANGELE	27/06/2019 19:54
1561658040	FANA	FEYA	27/06/2019 19:54
1561658060	FANA	FEYA	27/06/2019 19:54
1561658080	KALI	ANGELE	27/06/2019 19:54
1561658080	FANA	FEYA	27/06/2019 19:54
1561658100	FANA	FEYA	27/06/2019 19:55
1561658120	EWINE	ANGELE	27/06/2019 19:55
1561658120	FANA	FEYA	27/06/2019 19:55
1561658160	FANA	FEYA	27/06/2019 19:56
1561658160	EWINE	ANGELE	27/06/2019 19:56
1561658180	FANA	FEYA	27/06/2019 19:56
1561658180	EWINE	ANGELE	27/06/2019 19:56
1561658200	EWINE	ANGELE	27/06/2019 19:56
1561658200	FANA	FEYA	27/06/2019 19:56
1561658200	ARIELLE	FELIPE	27/06/2019 19:56
1561658220	EWINE	ANGELE	27/06/2019 19:57
1561658240	EWINE	ANGELE	27/06/2019 19:57
1561658260	KALI	ANGELE	27/06/2019 19:57
1561658280	EWINE	ANGELE	27/06/2019 19:58
1561658300	KALI	EWINE	27/06/2019 19:58
1561658320	EWINE	ANGELE	27/06/2019 19:58
1561658380	ARIELLE	FELIPE	27/06/2019 19:59
1561658460	PETOULETTE	ANGELE	27/06/2019 20:01
1561658580	PETOULETTE	ANGELE	27/06/2019 20:03
1561658600	EWINE	ANGELE	27/06/2019 20:03
1561658660	KALI	ANGELE	27/06/2019 20:04
1561658700	BOBO	VIOLETTE	27/06/2019 20:05
1561658700	PETOULETTE	ANGELE	27/06/2019 20:05
1561658720	BOBO	VIOLETTE	27/06/2019 20:05
1561658740	PETOULETTE	ANGELE	27/06/2019 20:05
1561658760	PETOULETTE	ANGELE	27/06/2019 20:06
1561658800	ARIELLE	EWINE	27/06/2019 20:06
1561658820	PETOULETTE	ANGELE	27/06/2019 20:07
1561658860	FANA	ANGELE	27/06/2019 20:07
1561658860	ARIELLE	ANGELE	27/06/2019 20:07
1561658880	ARIELLE	FANA	27/06/2019 20:08
1561658900	ARIELLE	ANGELE	27/06/2019 20:08
1561658920	FANA	ANGELE	27/06/2019 20:08
1561658920	ARIELLE	ANGELE	27/06/2019 20:08
1561658940	ARIELLE	FANA	27/06/2019 20:09
1561658960	FEYA	PETOULETTE	27/06/2019 20:09
1561658960	FEYA	ANGELE	27/06/2019 20:09
1561658960	PETOULETTE	ANGELE	27/06/2019 20:09
1561658980	PETOULETTE	ANGELE	27/06/2019 20:09
1561658980	FEYA	ANGELE	27/06/2019 20:09
1561658980	ARIELLE	FANA	27/06/2019 20:09
1561658980	FEYA	PETOULETTE	27/06/2019 20:09
1561659000	PETOULETTE	ANGELE	27/06/2019 20:10
1561659000	FEYA	ANGELE	27/06/2019 20:10
1561659080	KALI	FELIPE	27/06/2019 20:11
1561659100	KALI	FELIPE	27/06/2019 20:11
1561659100	FANA	ANGELE	27/06/2019 20:11
1561659100	ARIELLE	FELIPE	27/06/2019 20:11
1561659140	KALI	FELIPE	27/06/2019 20:12
1561659160	KALI	FELIPE	27/06/2019 20:12
1561659160	KALI	ARIELLE	27/06/2019 20:12
1561659160	EWINE	ANGELE	27/06/2019 20:12
1561659220	KALI	ARIELLE	27/06/2019 20:13
1561659220	KALI	FELIPE	27/06/2019 20:13
1561659220	ARIELLE	FELIPE	27/06/2019 20:13
1561659240	KALI	ARIELLE	27/06/2019 20:14
1561659240	EWINE	FELIPE	27/06/2019 20:14
1561659240	KALI	FELIPE	27/06/2019 20:14
1561659240	ARIELLE	FELIPE	27/06/2019 20:14
1561659260	KALI	FELIPE	27/06/2019 20:14
1561659260	KALI	ARIELLE	27/06/2019 20:14
1561659280	FELIPE	ANGELE	27/06/2019 20:14
1561659300	EWINE	ANGELE	27/06/2019 20:15
1561659300	FELIPE	ANGELE	27/06/2019 20:15
1561659320	ARIELLE	ANGELE	27/06/2019 20:15
1561659320	FELIPE	ANGELE	27/06/2019 20:15
1561659340	BOBO	VIOLETTE	27/06/2019 20:15
1561659340	EWINE	ANGELE	27/06/2019 20:15
1561659360	EWINE	ANGELE	27/06/2019 20:16
1561659360	KALI	FANA	27/06/2019 20:16
1561659380	EWINE	ANGELE	27/06/2019 20:16
1561659400	EWINE	ANGELE	27/06/2019 20:16
1561659420	EWINE	ANGELE	27/06/2019 20:17
1561659420	KALI	FELIPE	27/06/2019 20:17
1561659420	KALI	FANA	27/06/2019 20:17
1561659440	EWINE	ANGELE	27/06/2019 20:17
1561659460	FANA	FELIPE	27/06/2019 20:17
1561659480	FANA	EWINE	27/06/2019 20:18
1561659480	EWINE	ANGELE	27/06/2019 20:18
1561659480	KALI	ANGELE	27/06/2019 20:18
1561659480	KALI	EWINE	27/06/2019 20:18
1561659500	KALI	EWINE	27/06/2019 20:18
1561659500	KALI	ANGELE	27/06/2019 20:18
1561659500	EWINE	ANGELE	27/06/2019 20:18
1561659520	EWINE	ANGELE	27/06/2019 20:18
1561659520	KALI	HARLEM	27/06/2019 20:18
1561659520	FELIPE	HARLEM	27/06/2019 20:18
1561659540	KALI	BOBO	27/06/2019 20:19
1561659540	EWINE	HARLEM	27/06/2019 20:19
1561659540	PETOULETTE	ANGELE	27/06/2019 20:19
1561659600	FANA	FELIPE	27/06/2019 20:20
1561659660	FANA	FEYA	27/06/2019 20:21
